date,GDP,date2,ex_rate,gdp_usd,date1,1. 经常账户,贷方,借方,1.A 货物和服务,贷方,借方,1.A.a 货物,贷方,借方,1.A.b 服务,贷方,借方,1.A.b.1 加工服务,贷方,借方,1.A.b.2 维护和维修服务,贷方,借方,1.A.b.3 运输,贷方,借方,1.A.b.4 旅行,贷方,借方,1.A.b.5 建设,贷方,借方,1.A.b.6 保险和养老金服务,贷方,借方,1.A.b.7 金融服务,贷方,借方,1.A.b.8 知识产权使用费,贷方,借方,1.A.b.9 电信、计算机和信息服务,贷方,借方,1.A.b.10 其他商业服务,贷方,借方,1.A.b.11 个人、文化和娱乐服务,贷方,借方,1.A.b.12 别处未提及的政府货物和服务,贷方,借方,1.B 初次收入,贷方,借方,1.B.1 雇员报酬,贷方,借方,1.B.2 投资收益,贷方,借方,1.B.3 其他初次收入,贷方,借方,1.C 二次收入,贷方,借方,1.C.1个人转移,贷方,借方,1.C.2 其他二次收入,贷方,借方,2. 资本和金融账户,2.1 资本账户,贷方,借方,2.2 金融账户,资产,负债,2.2.1 非储备性质的金融账户,资产,负债,2.2.1.1 直接投资,2.2.1.1.1 资产,2.2.1.1.1.1 股权,2.2.1.1.1.2 关联企业债务,2.2.1.1.1.a 金融部门,2.2.1.1.1.1.a 股权,2.2.1.1.1.2.a 关联企业债务,2.2.1.1.1.b 非金融部门,2.2.1.1.1.1.b 股权,2.2.1.1.1.2.b 关联企业债务,2.2.1.1.2负债,2.2.1.1.2.1 股权,2.2.1.1.2.2 关联企业债务,2.2.1.1.2.a 金融部门,2.2.1.1.2.1.a 股权,2.2.1.1.2.2.a 关联企业债务,2.2.1.1.2.b 非金融部门,2.2.1.1.2.1.b 股权,2.2.1.1.2.2.b 关联企业债务,2.2.1.2证券投资,2.2.1.2.1资产,2.2.1.2.1.1股权,2.2.1.2.1.2债券,2.2.1.2.2负债,2.2.1.2.2.1股权,2.2.1.2.2.2债券,2.2.1.3金融衍生工具,2.2.1.3.1资产,2.2.1.3.2负债,2.2.1.4其他投资,2.2.1.4.1资产,2.2.1.4.1.1其他股权,2.2.1.4.1.2货币和存款,2.2.1.4.1.3贷款,2.2.1.4.1.4保险和养老金,2.2.1.4.1.5贸易信贷,2.2.1.4.1.6其他,2.2.1.4.2负债,2.2.1.4.2.1其他股权,2.2.1.4.2.2货币和存款,2.2.1.4.2.3贷款,2.2.1.4.2.4保险和养老金,2.2.1.4.2.5贸易信贷,2.2.1.4.2.6其他,2.2.1.4.2.7特别提款权,2.2.2 储备资产,2.2.2.1 货币黄金,2.2.2.2 特别提款权,2.2.2.3 在国际货币基金组织的储备头寸,2.2.2.4 外汇储备,2.2.2.5 其他储备资产,3.净误差与遗漏
2000-09-30,25712.5,2000.5,8.2792,3105.67446130061,2000Q3,66.4643619486649,744.39602610575,-677.931664157085,93.4940054939149,699.373762651,-605.879757157085,79.5375585529149,592.88187375,-513.344315197085,13.956446941,106.491888901,-92.53544196,12.7797626,12.78777356,-0.00801096,0,0,0,-18.2403768,9.52934,-27.7697168,11.0142,44.22,-33.2058,-0.9723,1.55975,-2.53205,-6.5152892,0.00696000000000008,-6.5222492,-0.11957,0.05926,-0.17883,-2.41157,0.57827,-2.98984,7.24196,8.52748,-1.28552,10.941530341,28.356635341,-17.415105,-0.07022,0.01741,-0.08763,0.30832,0.84901,-0.54069,-44.27786354525,26.32620345475,-70.604067,-1.3107,0.55746,-1.86816,-42.96716354525,25.76874345475,-68.735907,0,0,0,17.24822,18.69606,-1.44784,-,-,-,-,-,-,-113.57211815475,-0.10174,0,-0.10174,-113.47037815475,-218.93076045475,105.4603823,-98.23127815475,-203.69166045475,105.4603823,96.21779,7.53969,-0.77784,8.31753,-,-,-,-,-,-,88.6781,85.988181,2.689919,-,-,-,-,-,-,-43.40842,-46.44582,0,-46.44582,3.0374,1.69,1.3474,0,0,0,-151.04064815475,-164.78553045475,0,67.38123,-110.07264,0,-99.075185,-23.01893545475,13.7448823,0,2.79999999999725e-05,-34.517612,0,70.661332,-22.3988657,0,-15.2391,0,0,0,-15.2391,0,47.1077562060852
2000-12-31,29194.3,2000.75,8.27753333333333,3526.93233894155,2000Q4,74.7722430870538,759.12405682475,-684.351813737696,67.2100893323037,679.20654741,-611.996458077696,73.5101929023037,589.98771377,-516.477520867696,-6.30010356999999,89.21883364,-95.51893721,13.97859608,13.98815883,-0.00956275,0,0,0,-17.9905648,11.19647,-29.1870348,8.47460800000002,39.62,-31.145392,-2.12466,0.32077,-2.44543,-6.4708862,0.27121,-6.7420962,0.0714557100000001,0.64101604,-0.56956033,-5.70842,0,-5.70842,2.38487,4.17623,-1.79136,0.758817639999993,18.15727877,-17.39846113,-0.0909,0.03016,-0.12106,0.41698,0.81754,-0.40056,-9.57832624524993,60.99798941475,-70.5763156599999,-1.69525,0.55403,-2.24928,-7.88307624524992,60.44395941475,-68.32703566,0,0,0,17.14048,18.91952,-1.77904,-,-,-,-,-,-,52.6399487015033,-0.07501,0,-0.07501,52.7149587015033,-83.5158285935718,136.230787295075,109.283958701503,-26.9468285935718,136.230787295075,114.52035097,-17.10763903,-1.92906903,-15.17857,-,-,-,-,-,-,131.62799,127.656445,3.97154499999998,-,-,-,-,-,-,-32.793138,-69.09712,0,-69.09712,36.303982,34.8,1.503982,0,0,0,27.5567457315033,59.2579304364282,0,-0.346820000000008,-23.79936,0,100.129900561178,-16.72579012475,-31.7011847049249,0,-0.12,4.312037,0,-41.9585344049249,6.0653127,0,-56.569,0,-0.0199999999999999,-1.73,-54.819,0,-127.412191788557
2001-03-31,24086.4,2001,8.27803333333333,2909.67661401058,2001Q1,59.9441965863044,652.5152073175,-592.571010731196,55.6128648038045,608.48043437,-552.867569566195,59.9081480663045,522.07146953,-462.163321463695,-4.29528326250001,86.40896484,-90.7042481025,12.87272622,12.88734074,-0.01461452,0,0,0,-14.8586828,10.62962,-25.4883028,4.70724499999999,39.3,-34.592755,-1.28975,1.33695,-2.6267,-5.7190882,0.21397,-5.9330582,0.3604364275,0.49720401,-0.1367675825,-3.25908,0.23468,-3.49376,0.49566,1.93474,-1.43908,1.75188009,18.40666009,-16.65478,-0.05787,0.03181,-0.08968,0.70124,0.93599,-0.23475,-12.3823482175,25.9405629475,-38.322911165,-1.30387,0.50201,-1.80588,-11.0784782175,25.4385529475,-36.517031165,0,0,0,16.71368,18.09421,-1.38053,-,-,-,-,-,-,-48.0914648483209,-0.35283,0,-0.35283,-47.7386348483209,-242.356674848321,194.61804,58.3913651516791,-136.226674848321,194.61804,71.92100097,-2.55179903,-2.02316903,-0.52863,-,-,-,-,-,-,74.4728,69.20468,5.26812,-,-,-,-,-,-,-25.71696,-93.9443,0,-93.9443,68.22734,68.49,-0.26266,0,0,0,12.1873241816791,-39.7305758183209,0,-8.54722,43.16884,0,-62.0597996933209,-12.292396125,51.9179,0,0.0025,-2.76058,0,79.0441,-24.36812,0,-106.13,0,0,-3.4,-102.73,0,-11.8527317379835
2001-06-30,26726.6,2001.25,8.27703333333333,3229.00717245712,2001Q2,-8.95826776869546,707.9041460875,-716.862413856195,46.7089958038046,665.06451491,-618.355519106195,48.7720019163046,570.16272007,-521.390718153695,-2.06300611249996,94.90179484,-96.9648009525,13.955366,13.96613687,-0.01077087,0,0,0,-17.7771572,10.60509,-28.3822472,9.38702900000002,45.48,-36.092971,0.0378400000000001,2.1315,-2.09366,-6.1294343,0.51723,-6.6466643,0.1101364275,0.24751401,-0.1373775825,-5.13096,0.2267,-5.35766,0.18916,1.46227,-1.27311,2.74478396,19.06309396,-16.31831,-0.0733,0.04262,-0.11592,0.62353,1.15964,-0.53611,-73.7086335725,23.4397111775,-97.14834475,0.71118,0.71118,0,-74.4198135725,22.7285311775,-97.14834475,0,0,0,18.04137,19.39992,-1.35855,-,-,-,-,-,-,82.1264306414587,0.14497,0.14497,0,81.9814606414587,-22.9659693585413,104.94743,131.571460641459,26.6240306414587,104.94743,111.25737903,-9.52516097,0.38779903,-9.91296,-,-,-,-,-,-,120.78254,115.639309,5.143231,-,-,-,-,-,-,-74.32176,-23.3389,0,-23.3389,-50.98286,-65.83,14.84714,0,0,0,94.6358416114587,59.4880916114587,0,-5.72292,51.53854,0,-35.1038940335413,48.776365645,35.14775,0,-0.0125,-24.91684,0,42.78645,17.29064,0,-49.59,0,-0.03,0.35,-49.91,0,-73.1681628727632
2001-09-30,28333.3,2001.5,8.2769,3423.17775978929,2001Q3,50.046823075826,759.82778126925,-709.780958193424,75.5950488965759,715.25771526,-639.662666363424,69.3452006990759,612.76790869,-543.422707990924,6.24984819749996,102.48980657,-96.2399583725,16.67448145,16.69683274,-0.02235129,0,0,0,-18.7570128,12.03087,-30.7878828,17.159509,47.44,-30.280491,0.31217,2.15296,-1.84079,-6.5940757,0.66839,-7.2624657,-0.1187635725,0.0931640100000001,-0.2119275825,-4.57494,0.37601,-4.95095,-0.19537,1.58368,-1.77905,2.07971982,20.26907982,-18.18936,-0.02778,0.10265,-0.13043,0.29191,1.07617,-0.78426,-46.82109582075,21.75382600925,-68.57492183,-3.5507,0.88305,-4.43375,-43.27039582075,20.87077600925,-64.14117183,0,0,0,21.27287,22.81624,-1.54337,-,-,-,-,-,-,-54.3600307598877,-0.16734,0,-0.16734,-54.1926907598877,-243.580140759888,189.38745,96.0919445401123,-93.2955054598877,189.38745,106.60501,-0.70915,-0.76,0.0508500000000005,-,-,-,-,-,-,107.31416,102.319512,4.99464799999999,-,-,-,-,-,-,-19.09836,-32.58395,0,-32.58395,13.48559,15.0138,-1.52821,0,0,0,8.58529454011227,-60.0024054598877,0,4.99769,53.70216,0,-111.618026273138,-7.08422918675,68.5877,0,5.01365,-3.62426,0,64.97278,2.22553,0,-150.2846353,0,-0.50706,-0.517575299999998,-149.26,0,4.31320768406173
2001-12-31,31716.8,2001.75,8.27686666666667,3831.98150668933,2001Q4,73.019997922283,785.495882558711,-712.475884636428,102.9452934771,731.797440618941,-628.852147141841,103.804594685804,623.843261751497,-520.038667065693,-0.859301208704039,107.954178867444,-108.813480076148,17.44280237,17.45607005,-0.01326768,0,0,0,-15.49792532603,13.085006982969,-28.582932308999,7.57795499999999,45.7,-38.122045,0.771589490834002,2.680529223972,-1.908939733138,-6.394269979001,0.873683852936,-7.267953831937,-0.135189588695,0.152876368414,-0.288065957109,-5.314655819328,0.263570824668,-5.578226643996,0.129496564905001,2.34509971597,-2.215603151065,0.266289821430014,24.141309090686,-23.875019269256,-0.064290714171,0.101874861947,-0.166165576118,0.358896971352,1.154157895882,-0.795260924529999,-58.8205063572039,22.761702571276,-81.5822089284799,-1.398057283707,0.878660548551,-2.276717832258,-57.4224490734969,21.883042022725,-79.3054910962219,0,0,0,28.895210802387,30.936739368494,-2.041528566107,-,-,-,-,-,-,-105.171963223658,-0.160195060828,0,-0.160195060828,-105.01176816283,-31.6176915679796,-73.39407659485,62.2348937644598,135.62897035931,-73.39407659485,83.7755406384249,-56.067870766725,-66.291478557938,10.223607791213,-,-,-,-,-,-,139.84341140515,133.255959207686,6.58745219746405,-,-,-,-,-,-,-74.922214925703,-56.675632925703,0.31586,-56.991492925703,-18.246582,-9.1838,-9.062782,0,0,0,53.3815680517378,248.372474051738,0,-22.865708222096,4.72600842173401,0,215.805008786226,50.707165065874,-194.990906,0,-0.0817969999999999,16.400858,0,-211.222684,-0.0872830000000073,0,-167.246661927289,0,0.0187552126572001,-3.2550171399466,-164.0104,0,32.1519653013746
2002-03-31,26295,2002,8.2768,3176.95244538952,2002Q1,86.1776054170551,709.393105143459,-623.215499726404,77.5826872070284,663.538272933904,-585.955585726875,86.1664015659724,567.808618291145,-481.642216725172,-8.58371435894399,95.729654642759,-104.313369001703,13.93358928,13.93753323,-0.00394395,0,0,0,-15.534837851399,10.365945839937,-25.900783691336,2.884046,44.49,-41.605954,0.888871951037,2.748041863585,-1.859169912548,-6.021350346161,0.317620779886,-6.338971126047,-0.08051444691,0.128052472508,-0.208566919418,-6.724657459059,0.300532943905,-7.025190402964,-1.995561554169,2.050322341743,-4.045883895912,4.597782631649,21.035599083764,-16.437816452115,-0.052562635827,0.048869953613,-0.10143258944,-0.478519928105,0.307136133818,-0.785656061923,-17.2659752712252,18.3586188138488,-35.624594085074,-1.317860139699,0.896899720398,-2.214759860097,-15.9481151315262,17.4617190934508,-33.409834224977,0,0,0,25.860893481252,27.496213395706,-1.635319914454,-,-,-,-,-,-,-23.2885296854874,-0.133718827496,0,-0.133718827496,-23.1548108579914,-97.5969401967114,74.44212933872,129.527091914719,55.0849625759992,74.44212933872,91.646582380661,-2.741567958059,-2.741567958059,0,-,-,-,-,-,-,94.38815033872,74.229927787912,20.158222550808,-,-,-,-,-,-,-23.219726881636,-23.974176881636,0,-23.974176881636,0.75445,0.72,0.03445,0,0,0,61.1002364156942,81.8007074156942,0,6.004906600424,41.822906136085,0,18.538358695814,15.4345359833712,-20.700471,0,0.141454,-3.597412,0,-11.2206,-6.023913,0,-152.681902772711,0,-0.1216952126572,1.8425924399466,-154.4028,0,-62.8890757315677
2002-06-30,29194.8,2002.25,8.27696666666667,3527.2342122114,2002Q2,49.3776516364829,861.136610763293,-811.75895912681,85.6149180777489,802.615199471669,-717.00028139392,93.853508666673,690.172689683867,-596.319181017194,-8.23859058892396,112.442509787802,-120.681100376726,16.19357512,16.19599056,-0.00241544,0,0,0,-19.697047147033,13.846864688092,-33.543911835125,5.39346300000001,50.74,-45.346537,0.501883635707001,3.383451127028,-2.881567491321,-7.231331450558,0.638525431685,-7.869856882243,-0.140998685271,0.104201525678,-0.245200210949,-5.343763394293,0.434482853854,-5.778246248147,-0.766035501194001,2.663764027362,-3.429799528556,3.04040519486,23.1644069227,-20.12400172784,-0.171342715119,0.05335750272,-0.224700217839,-0.017398646023,1.217465148683,-1.234863794706,-67.699595021436,25.105231450672,-92.804826472108,-0.840236850244001,1.357915168799,-2.198152019043,-66.859358171192,23.747316281873,-90.606674453065,0,0,0,31.46232858017,33.416179840952,-1.953851260782,-,-,-,-,-,-,-165.711637098726,-0.110314621635,0,-0.110314621635,-165.601322477091,-245.048599901796,79.4472774247049,-6.80852247709116,-86.255799901796,79.4472774247049,135.485904805988,-1.174963415344,-1.377721110938,0.202757695594,-,-,-,-,-,-,136.660868221332,137.81747554079,-1.156607319458,-,-,-,-,-,-,-46.806639556419,-40.301719556419,0,-40.301719556419,-6.50492,0.33,-6.83492,0,0,0,-95.4877877266601,-44.779116930033,0,7.429049525139,-46.390453792463,0,-1.93674253977403,-3.88097012293498,-50.7086707966271,0,0.964357000000003,-49.801181,0,13.4891442033729,-15.360991,0,-158.7928,0,-0.73,-6.48,-151.5828,0,116.333985462243
2002-09-30,31257.3,2002.5,8.27693333333333,3776.4349114809,2002Q3,66.9695512568978,964.663064994283,-897.693513737386,79.2578754051509,905.576240402668,-826.318364997517,73.0949525284469,781.16777653095,-708.072824002503,6.162922876704,124.408463871718,-118.245540995014,21.17775605,21.18148903,-0.00373298,0,0,0,-22.770106322242,15.937929668918,-38.70803599116,24.0569155,56.97,-32.9130845,0.918750944529998,3.064017793781,-2.145266849251,-8.794351271178,0.437180253334,-9.231531524512,-0.215766442754,0.095591718704,-0.311358161458,-7.933456487344,0.298290936951,-8.231747424295,-0.549974244671998,3.784520914859,-4.334495159531,1.51210599440499,21.857131662842,-20.345025668437,-0.27382811925,0.113281208321,-0.387109327571,-0.965122724791,0.669030684008,-1.634153408799,-47.6704505695691,21.3501155313938,-69.0205661009629,-0.543024260012,1.913550839276,-2.456575099288,-47.1274263095571,19.4365646921178,-66.5639910016749,0,0,0,35.382126421316,37.736709060222,-2.354582638906,-,-,-,-,-,-,-27.3972669137951,-0.145749879787,0,-0.145749879787,-27.2515170340081,-197.441430263778,170.18991322977,134.809982965992,-35.3799302637782,170.18991322977,138.493532796639,-0.779178093403998,-0.842098827468998,0.0629207340649998,-,-,-,-,-,-,139.272710890043,127.372797260132,11.899913629911,-,-,-,-,-,-,-45.183855685218,-44.753319685218,0,-44.753319685218,-0.430536,0,-0.430536,0,0,0,41.5003058545708,10.1525675148438,0,4.247078416335,8.770838591128,0,-22.516597939073,19.6512484464538,31.347738339727,0,0.713007999999991,-14.251215,0,36.957562339727,7.92838299999999,0,-162.0615,0,-0.15,-3.32,-158.5915,0,-39.5722843431027
2002-12-31,34970.3,2002.75,8.2776,4224.69073161303,2002Q4,151.694873824898,1016.22675566274,-864.531881837841,131.371231950265,958.29339642624,-826.922164475976,123.745004373784,828.604049600186,-704.859045226403,7.626227576481,129.689346826054,-122.063119249573,23.46333461,23.47228979,-0.00895518,0,0,0,-20.914964695036,17.051336611338,-37.966301306374,17.5314115,51.65,-34.1185885,0.516368018046002,3.268972623966,-2.75260460592,-8.320900954061,0.696116906838,-9.017017860899,0.048955385582,0.182247098442,-0.13329171286,-9.809939860973,0.294916470156,-10.104856331129,-0.838416807452,3.384137154721,-4.222553962173,5.506523385924,28.169151010939,-22.662627625015,-0.165764202952,0.081232710401,-0.246996913353,0.609621197403001,1.438946449253,-0.82932525185,-16.8154603426349,18.6287285321292,-35.444188874764,-0.0646282607120012,2.569154208956,-2.633782469668,-16.7508320819229,16.0595743231732,-32.810406405096,0,0,0,37.139102217268,39.304630704369,-2.165528487101,-,-,-,-,-,-,-215.764797850379,-0.10653084922,0,-0.10653084922,-215.658267001159,-391.880204537524,176.221937536365,65.8761329988414,-110.345804537524,176.221937536365,102.269671804518,-20.4883650369768,-3.997940482283,-16.4904245546938,-,-,-,-,-,-,122.758036841495,115.14369787236,7.61433896913504,-,-,-,-,-,-,11.785371605021,-11.915883394979,0,-11.915883394979,23.701255,21.44,2.261255,0,0,0,-48.1789104106979,-77.9415561055679,0,-42.543909776742,-58.114490999467,0,16.8950455041951,5.82179916644601,29.76264569487,0,1.04935700000001,26.253569,0,-10.73260830513,13.192328,0,-281.5344,0,-0.43,-3.26,-277.8444,0,64.0699240254809
2003-03-31,29825.5,2003,8.27776666666667,3603.08537326896,2003Q1,26.0835366815762,966.415229574165,-940.331692892589,-0.707894802385795,889.114080323741,-889.821975126127,14.6966756038631,770.369627516655,-755.672951912792,-15.404570406249,118.744452807086,-134.149023213335,20.38026179,20.38564229,-0.0053805,0,0,0,-23.483840070076,15.911686635492,-39.395526705568,2.925208,47.67,-44.744792,0.314412087532,2.477597152061,-2.163185064529,-9.089215411992,0.611054619622,-9.700270031614,-0.033785260498,0.156208090258,-0.189993350756,-11.639703085319,0.27685675243,-11.916559837749,1.305469829544,3.977267902279,-2.671798072735,4.04394637689,26.414895311784,-22.370948934894,-0.059187522036,0.073284040611,-0.132471562647,-0.068137140294,0.789960012549,-0.858097152843,-10.769873225971,37.602726117718,-48.372599343689,0.179871733661,2.808364576354,-2.628492842693,-10.949744959632,34.794361541364,-45.744106500996,0,0,0,37.561304709933,39.698423132706,-2.137118422773,-,-,-,-,-,-,-127.323322326374,-0.120046442441,0,-0.120046442441,-127.203275883933,-282.492321045773,155.28904516184,231.821224116067,76.5321789542267,155.28904516184,111.891960031427,-7.95713127998039,-3.080856240194,-4.87627503978639,-,-,-,-,-,-,119.849091311407,111.338302753162,8.51078855824501,-,-,-,-,-,-,-40.938938704145,-44.183610704145,0,-44.183610704145,3.244672,4.9,-1.655328,0,0,0,160.868202788785,128.672920938352,0,-44.277011838886,78.382623513836,0,24.3790876776351,70.188221585767,32.1952818504329,0,2.879393,14.012539,0,18.3676398504329,-3.06429,0,-359.0245,0,-0.97,-1.29,-356.7645,0,101.239785644798
2003-06-30,32537.3,2003.25,8.27723333333333,3930.93908189935,2003Q2,82.2816472077889,1116.79102356259,-1034.5093763548,70.4448101399289,1040.25450833015,-969.809698190222,86.173082713017,935.185829300733,-849.012746587716,-15.728272573088,105.068679029418,-120.796951602506,21.53698291,21.54298606,-0.00600315,0,0,0,-23.18660326549,19.503596165648,-42.690199431138,-2.52647899999999,25.64,-28.166479,0.454264382721999,3.573117966788,-3.118853584066,-10.202434522112,0.698294002543,-10.900728524655,-0.106155942094,0.151571893038,-0.257727835132,-5.864105171033,0.268983894525,-6.133089065558,-0.37321875432,4.008520670192,-4.381739424512,5.05811585808599,28.783328053021,-23.725212194935,-0.091260153569,0.06132862504,-0.152588778609,-0.427378915278,0.836951698623,-1.264330613901,-25.729324228222,36.027588574443,-61.756912802665,-0.421702442399,2.294782844774,-2.716485287173,-25.307621785823,33.732805729669,-59.040427515492,0,0,0,37.566161296082,40.508926657995,-2.942765361913,-,-,-,-,-,-,48.6872076991181,-0.106472346957,0,-0.106472346957,48.7936800460751,-116.233445037373,165.027125083448,211.192820046075,46.165694962627,165.027125083448,156.106066550524,-1.68044170998874,-0.945852400005,-0.734589309983736,-,-,-,-,-,-,157.786508260513,149.905987126724,7.88052113378899,-,-,-,-,-,-,-1.992654356804,-5.437325356804,0,-5.437325356804,3.444671,2.63,0.814671,0,0,0,57.0794078523549,53.2834620294198,0,-7.472025636495,66.724790590412,0,-13.5983867801912,7.62908385569399,3.7959458229351,0,2.84705200000001,6.06938899999995,0,-5.03859617706485,-0.0818989999999991,0,-162.39914,0,0.81,-0.41,-162.79914,0,-130.968854906907
2003-09-30,35291.9,2003.5,8.2772,4263.74861064128,2003Q3,85.50170419652,1271.00531319295,-1185.50360899643,76.2217536682892,1188.05180298723,-1111.83004931894,77.8698845665562,1052.14277852936,-974.272893962805,-1.64813089826703,135.909024457866,-137.557155356133,23.96845592,23.97584082,-0.0073849,0,0,0,-30.122349397204,19.66637746028,-49.788726857484,18.578272,47.98,-29.401728,0.0379542839460005,3.307937370126,-3.26998308618,-11.800921967141,0.840938113376,-12.641860080517,-0.186787955262,0.132445406468,-0.31923336173,-7.569136235976,0.388615974924,-7.9577522109,0.533947006367001,3.851812263067,-3.3178652567,5.08985724925,34.77628520633,-29.68642795708,-0.0669441832889999,0.075898477117,-0.142842660406,-0.110477618958,0.912873366178,-1.023350985136,-36.252683114435,34.595545272216,-70.848228386651,0.187905753841,3.276900888241,-3.0889951344,-36.440588868276,31.318644383975,-67.759233252251,0,0,0,45.532633642666,48.357964933508,-2.825331290842,-,-,-,-,-,-,-183.935072734214,-0.103337151934,0,-0.103337151934,-183.83173558228,-300.609462905881,116.777727323601,160.41126441772,43.6335370941192,116.777727323601,89.9904345729907,6.67168449237373,-1.079250615989,7.75093510836273,-,-,-,-,-,-,83.318750080617,82.298125388757,1.02062469185999,-,-,-,-,-,-,15.8675664241353,13.9307204241353,0,13.9307204241353,1.936846,4.17,-2.233154,0,0,0,54.5532634205943,23.0311321776102,0,34.304968029774,7.53900907162701,0,-18.0910705498868,-0.72177437390401,31.5221312429841,0,-0.715380999999996,-2.49270199999981,0,38.5439662429839,-3.813752,0,-344.243,0,-0.26,-1.04,-342.943,0,98.4333685376937
2003-12-31,39767.4,2003.75,8.27683333333333,4804.66361933912,2003Q4,236.648940527459,1471.14266703864,-1234.49372651118,212.252621657111,1362.16214617502,-1149.90952451791,219.269407756432,1208.5630984988,-989.293690742368,-7.016786099321,153.599047676217,-160.615833775538,26.29685052,26.33435011,-0.03749959,0,0,0,-26.471454261601,23.982421782095,-50.453876043696,3.21027899999999,52.77,-49.559721,0.257530584645,3.537895235697,-3.280364651052,-11.160971841046,1.238332386193,-12.399304227239,-0.478916154026,1.079320145228,-1.558236299254,-9.338534040979,0.135332360767,-9.473866401746,1.30769654612,5.568256136054,-4.260559589934,9.851257314757,37.781216659029,-27.929959344272,-0.143527932277,0.123920534412,-0.267448466689,-0.346995834914,1.048002326742,-1.394998161656,-29.4330044215406,52.721067516182,-82.1540719377226,1.677540411917,4.445896020631,-2.768355608714,-31.1105448334576,48.275171495551,-79.3857163290086,0,0,0,53.829323291888,56.25945334744,-2.430130055552,-,-,-,-,-,-,-250.181861530208,-0.150969150247,0,-0.150969150247,-250.030892379961,-512.376972856872,262.346080476911,-54.2144723799614,-316.560552856872,262.346080476911,136.460076283288,2.84595491126024,-3.068511109315,5.91446602057524,-,-,-,-,-,-,133.614121372028,126.178308401516,7.43581297051198,-,-,-,-,-,-,141.4351848368,65.6250148368,0,65.6250148368,75.81017,65.59,10.22017,0,0,0,-332.10973350005,-385.031522604933,0,-48.076985533583,-14.2012706462468,0,-7.33954029780586,-315.413726127297,52.9217891048829,0,2.413337,48.591078,0,-4.6699738951171,6.587348,0,-195.81642,0,-0.48,1.85,-197.18642,0,13.5329210027496
2004-03-31,34544.6,2004,8.27693333333333,4173.59891747346,2004Q1,33.4673579639737,1302.87378802013,-1269.40643005615,-39.4933520285426,1201.54174115829,-1241.03509318683,-24.8045103236507,1055.51389522883,-1080.31840555248,-14.688841704892,146.027845929458,-160.71668763435,22.96609059,22.97209068,-0.00600009,0,0,0,-28.769885221334,24.909335483511,-53.679220704845,2.80502625,48.41,-45.60497375,1.51015269938,4.617096147897,-3.106943448517,-12.669230332079,0.911818147734,-13.581048479813,-0.163844751332,0.190161484234,-0.354006235566,-8.218386646752,1.343502911188,-9.56188955794,3.042168979928,6.269794291024,-3.227625311096,5.52233045222399,35.586873492463,-30.064543040239,-0.548799786527,0.063868435463,-0.61266822199,-0.1644639384,0.753304855944,-0.917768794344,22.1696996591144,47.998922120951,-25.8292224618366,1.615881101485,4.754759404799,-3.138878303314,20.5538185576294,43.244162716152,-22.6903441585226,0,0,0,50.791010333402,53.333124740886,-2.542114407484,-,-,-,-,-,-,-7.63623175399116,-0.128767758844,0,-0.128767758844,-7.50746399514716,-227.863884097943,220.356420102795,367.603676004853,147.247255902057,220.356420102795,125.222734861706,-4.58349416658936,-3.775974860104,-0.807519306485358,-,-,-,-,-,-,129.806229028295,115.237974199944,14.568254828351,-,-,-,-,-,-,167.51845481633,152.17998381633,0,152.17998381633,15.338471,15.33,0.008471,0,0,0,74.8624863268174,-0.349233747683023,0,195.712237303432,-132.991275534024,0,-29.451007242698,-33.619188274393,75.2117200745005,0,4.079072,32.379574,0,31.6780590745005,7.075015,0,-375.11114,0,-0.35,3.09999999999999,-377.86114,0,-25.8311262099825
2004-06-30,38700.8,2004.25,8.27683333333333,4675.79790982864,2004Q2,58.1215716424069,1536.92744951746,-1478.80587787505,56.1281893779301,1438.51210398576,-1382.38391460783,60.9031464510072,1274.39530718971,-1213.4921607387,-4.77495707307696,164.116796796053,-168.89175386913,26.40044425,26.40262094,-0.00217669,0,0,0,-33.532361381142,27.673183085555,-61.205544466697,12.747477,58.06,-45.312523,0.460783943519,3.496217252784,-3.035433309265,-14.292181639459,0.969584400298,-15.261766039757,-0.014492776033,0.182768011497,-0.19726078753,-8.963183976334,0.397338362387,-9.360522338721,0.823745870778001,4.362162098727,-3.538416227949,12.326595250107,41.585396042175,-29.258800792068,-0.447748343814,0.109228101837,-0.556976445651,-0.284035270699,0.878298500793,-1.162333771492,-46.033592215573,46.929441982304,-92.963034197877,0.602475168096999,4.092382331322,-3.489907163225,-46.63606738367,42.837059650982,-89.473127034652,0,0,0,48.02697448005,51.485903549389,-3.458929069339,-,-,-,-,-,-,-19.6782174637167,-0.142038399208,0,-0.142038399208,-19.5361790645087,-553.986564584494,534.450385519985,300.502680935491,-233.947704584494,534.450385519985,179.018394931172,-6.13851866331393,-4.039166988163,-2.09935167515093,-,-,-,-,-,-,185.156913594486,167.554451137436,17.60246245705,-,-,-,-,-,-,109.962670698994,57.6133296989937,0,57.6133296989937,52.349341,52.21,0.139341,0,0,0,11.5216153053255,-285.422515620174,0,-3.625407172386,-74.043757787134,0,-103.888992757302,-103.864357903352,296.944130925499,0,8.68235299999998,157.081086,0,129.631940925499,1.548751,0,-320.03886,0,-0.109999999999999,1.45000000000001,-321.37886,0,-38.4433541786902
