month,ID,GPRC,GPRHC
1985-02-01T00:00:00Z,SWE,0.101672984659672,0.0411607325077057
1985-02-01T00:00:00Z,THA,0.157130971550941,0.195513486862183
1985-02-01T00:00:00Z,TUN,0.02772899530828,0.0411607325077057
1985-02-01T00:00:00Z,TUR,0.0184859968721867,0.0308705493807793
1985-02-01T00:00:00Z,TWN,0.00924299843609333,0
1985-02-01T00:00:00Z,UKR,0.00924299843609333,0.0102901831269264
1985-02-01T00:00:00Z,USA,2.85608649253845,3.34430956840515
1985-02-01T00:00:00Z,VEN,0.0462149903178215,0.072031281888485
1985-02-01T00:00:00Z,VNM,0.305018961429596,0.339576035737991
1985-02-01T00:00:00Z,ZAF,0.0831869840621948,0.113192014396191
1985-03-01T00:00:00Z,ARG,0.0813603475689888,0.0445871241390705
